volume_adjust_loop.thisRepN,volume_adjust_loop.thisTrialN,volume_adjust_loop.thisN,volume_adjust_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mem_test_trials.thisRepN,mem_test_trials.thisTrialN,mem_test_trials.thisN,mem_test_trials.thisIndex,thisRow.t,notes,path,resp order,files chosen,Instructions_0.started,welcome_text.started,instructions_0_keypress.started,Instructions_0.stopped,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_0_keypress.duration,Consent_Form.started,consent_text.started,agree_button.started,disagree_button.started,Consent_Form.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,demographics.started,age_slider.started,Gender.started,Handedness.started,age_text.started,handedness_text.started,gender_text.started,demographics.stopped,age_slider.response,age_slider.rt,Gender.text,Handedness.response,Handedness.rt,instructions_1.started,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions_1.stopped,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions1_key_resp.duration,instructions_2.started,instructions_text2.started,key_stim_association.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions_2.stopped,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions2_key_resp.duration,instructions_3.started,instructions_text3.started,examplestim_image_2.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions_3.stopped,instructions3_key_resp.keys,instructions3_key_resp.rt,instructions3_key_resp.duration,instructions_4.started,sound_2.started,instructions_text4.started,handplacement_image.started,sound_2.stopped,instructions4_key_resp.started,instr4_cnt_text.started,instructions_4.stopped,instructions4_key_resp.keys,instructions4_key_resp.rt,instructions4_key_resp.duration,instructions_5.started,instructions_text5.started,image.started,instructions5_key_resp.started,instr5_cnt_text.started,instructions_5.stopped,instructions5_key_resp.keys,instructions5_key_resp.rt,instructions5_key_resp.duration,volume_adjuster.started,volume_adjuster_key_resp.started,volume_adjustment_instructions.started,volume_adjuster_sound.started,volume_adjuster.stopped,volume_adjuster_key_resp.keys,volume_adjuster_key_resp.rt,volume_adjuster_key_resp.duration,begin_exp_timer.started,text_countdown_2.started,begin_exp_timer.stopped,stim_display.started,node idx,stim,selected music stim,node type,space.started,h.started,j.started,k.started,l.started,key_resp.started,text.started,accuracy_text.started,stim_display.stopped,accuracy,key_resp.keys,key_resp.rt,key_resp.duration,sound_display.started,sound_1.started,sound_display.stopped,sound_1.stopped,break_2.started,break_text.started,break_key_resp.started,break_2.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,memory_test_instructions.started,memory_text_instr.started,memory_test_instr_moveon.started,memory_test_cnt_text.started,memory_test_instructions.stopped,memory_test_instr_moveon.keys,memory_test_instr_moveon.rt,memory_test_instr_moveon.duration,mem_test_cntdn.started,text_countdown.started,mem_test_cntdn.stopped,memory_test.started,mem_space.started,mem_h.started,mem_j.started,mem_k.started,mem_l.started,mem_test_sound.started,mem_test_key_resp.started,mem_test_instr.started,mem_test_sound.stopped,mem test resp,mem test stim,memory_test.stopped,mem_test_key_resp.keys,mem_test_key_resp.rt,mem_test_key_resp.duration,demographics_2.started,music_ability_slider.started,music_theory.started,music_ability_text.started,music_theory_know.started,years_music.started,years_of_musical_experience_slider.started,demographics_2.stopped,music_ability_slider.response,music_ability_slider.rt,music_theory.response,music_theory.rt,years_of_musical_experience_slider.response,years_of_musical_experience_slider.rt,debriefing.started,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,debriefing.stopped,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,demo_scr_adv_keypress.duration,done.started,text_countdown_3.started,done.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,0,0,0,0,146,0,146,0,,,,,2284.752638528007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.7391219959245,3,"('j', 'space')",musical_stimuli/0501 E.wav,non boundary,2284.752638528007,2284.752638528007,2284.752638528007,2284.752638528007,2284.752638528007,2284.752638528007,2284.752638528007,2284.752638528007,2287.3623111585475,0,"['j', 'j']","[1.9518191686074715, 2.463843020115746]","[None, None]",2287.363652005297,2287.3695852672317,2287.878352116866,2287.8946137323073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,147,0,147,0,,,,,2287.8946137323073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.879357600992,2,"('j',)",musical_stimuli/0504 E.wav,non boundary,2287.8946137323073,2287.8946137323073,2287.8946137323073,2287.8946137323073,2287.8946137323073,2287.8946137323073,2287.8946137323073,2287.8946137323073,2289.828714525822,1,['j'],[1.8329821735678706],[None],2289.830026092488,2289.836519902012,2290.3477221301873,2290.361585797291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,148,0,148,0,,,,,2290.361585797291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.3487300291745,4,"('k', 'l')",musical_stimuli/0505 E.wav,boundary,2290.361585797291,2290.361585797291,2290.361585797291,2290.361585797291,2290.361585797291,2290.361585797291,2290.361585797291,2290.361585797291,2291.5039005901926,1,"['k', 'l']","[0.9900713347451529, 0.9910611223313026]","[None, None]",2291.505265585467,2291.5116978162478,2292.017574087673,2292.03708307576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,149,0,149,0,,,,,2292.03708307576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.0185560269892,3,"('j', 'space')",musical_stimuli/0501 E.wav,non boundary,2292.03708307576,2292.03708307576,2292.03708307576,2292.03708307576,2292.03708307576,2292.03708307576,2292.03708307576,2292.03708307576,2293.8379667305853,0,"['j', 'j']","[1.58568680814642, 1.6896815172076458]","[None, None]",2293.839309690331,2293.8452779676227,2294.347911394245,2294.361987870201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,150,0,150,0,,,,,2294.361987870201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.348915972805,1,"('h',)",musical_stimuli/0502 E.wav,non boundary,2294.361987870201,2294.361987870201,2294.361987870201,2294.361987870201,2294.361987870201,2294.361987870201,2294.361987870201,2294.361987870201,2296.6961140800413,1,['h'],[2.2209097835293505],[None],2296.6974356079736,2296.7039215692275,2297.2077105026838,2297.2206438479334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,151,0,151,0,,,,,2297.2206438479334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.208685499296,2,"('j',)",musical_stimuli/0504 E.wav,non boundary,2297.2206438479334,2297.2206438479334,2297.2206438479334,2297.2206438479334,2297.2206438479334,2297.2206438479334,2297.2206438479334,2297.2206438479334,2298.612977355937,1,['j'],[1.2823397021129495],[None],2298.6143326917954,2298.6207945045244,2299.1278383570316,2299.145849834822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,152,0,152,0,,,,,2299.145849834822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.1288504820113,0,"('k', 'space')",musical_stimuli/0503 E.wav,boundary,2299.145849834822,2299.145849834822,2299.145849834822,2299.145849834822,2299.145849834822,2299.145849834822,2299.145849834822,2299.145849834822,2304.0724410413823,0,"['k', 'k']","[4.25335060757061, 4.82136522467772]","[None, 0.0479945858969586]",2304.0737803788506,2304.0797214890554,2304.5880868694803,2304.6047750082216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,153,0,153,0,,,,,2304.6047750082216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304.5890452640015,2,"('j',)",musical_stimuli/0504 E.wav,non boundary,2304.6047750082216,2304.6047750082216,2304.6047750082216,2304.6047750082216,2304.6047750082216,2304.6047750082216,2304.6047750082216,2304.6047750082216,2306.148018674052,0,"['k', 'j']","[0.4274762499262579, 1.4825372973864432]","[None, None]",2306.1493474465387,2306.1552870474625,2306.65800106978,2306.6716624929977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,154,0,154,0,,,,,2306.6716624929977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.6589805942494,1,"('h',)",musical_stimuli/0502 E.wav,non boundary,2306.6716624929977,2306.6716624929977,2306.6716624929977,2306.6716624929977,2306.6716624929977,2306.6716624929977,2306.6716624929977,2306.6716624929977,2308.7307095560536,1,['h'],[1.9507496908918256],[None],2308.732023235716,2308.7385469290384,2309.247382601956,2309.263611918752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,155,0,155,0,,,,,2309.263611918752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309.2483560893015,3,"('j', 'space')",musical_stimuli/0501 E.wav,non boundary,2309.263611918752,2309.263611918752,2309.263611918752,2309.263611918752,2309.263611918752,2309.263611918752,2309.263611918752,2309.263611918752,2312.423673159399,0,"['j', 'h', 'j', 'h']","[1.5429083032358903, 2.294939495885046, 2.295933207598864, 3.0549590199661907]","[None, None, None, None]",2312.425029098973,2312.430611301759,2312.9374722291977,2312.9559929389798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,156,0,156,0,,,,,2312.9559929389798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.9384339441312,0,"('k', 'space')",musical_stimuli/0503 E.wav,boundary,2312.9559929389798,2312.9559929389798,2312.9559929389798,2312.9559929389798,2312.9559929389798,2312.9559929389798,2312.9559929389798,2312.9559929389798,2317.5322566915565,0,"['k', 'k']","[3.7307708329317393, 4.419802151140175]","[None, None]",2317.5335908974666,2317.5394933700227,2318.047583457301,2318.0645535300428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,157,0,157,0,,,,,2318.0645535300428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.0486387477576,1,"('h',)",musical_stimuli/0502 E.wav,non boundary,2318.0645535300428,2318.0645535300428,2318.0645535300428,2318.0645535300428,2318.0645535300428,2318.0645535300428,2318.0645535300428,2318.0645535300428,2319.823678351342,1,['h'],[1.6383502091339324],[None],2319.825021311073,2319.8314215450737,2320.3376422348083,2320.356775713357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,158,0,158,0,,,,,2320.356775713357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.338631418679,3,"('j', 'space')",musical_stimuli/0501 E.wav,non boundary,2320.356775713357,2320.356775713357,2320.356775713357,2320.356775713357,2320.356775713357,2320.356775713357,2320.356775713357,2320.356775713357,2322.749378477398,0,"['j', 'j']","[1.675223494588863, 2.2502571817749413]","[None, None]",2322.750796901266,2322.756718088938,2323.2669260016846,2323.2817749285314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,159,0,159,0,,,,,2323.2817749285314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.2679043187236,0,"('k', 'space')",musical_stimuli/0503 E.wav,boundary,2323.2817749285314,2323.2817749285314,2323.2817749285314,2323.2817749285314,2323.2817749285314,2323.2817749285314,2323.2817749285314,2323.2817749285314,2324.89136454853,0,"['k', 'j']","[0.8923606751050102, 1.4443391636013985]","[None, None]",2324.892717167677,2324.898624469941,2325.407153154767,2325.423673159399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,160,0,160,0,,,,,2325.423673159399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.4081281513936,3,"('j', 'space')",musical_stimuli/0501 E.wav,non boundary,2325.423673159399,2325.423673159399,2325.423673159399,2325.423673159399,2325.423673159399,2325.423673159399,2325.423673159399,2325.423673159399,2326.608432000183,0,"['j', 'j', 'k']","[0.47149810192058794, 1.0315029557823436, 1.032502402769751]","[None, None, None]",2326.6097589615238,2326.615475188599,2327.1270948843885,2327.140524179922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,161,0,161,0,,,,,2327.140524179922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.1280728995625,2,"('j',)",musical_stimuli/0504 E.wav,non boundary,2327.140524179922,2327.140524179922,2327.140524179922,2327.140524179922,2327.140524179922,2327.140524179922,2327.140524179922,2327.140524179922,2328.891227807515,1,['j'],[1.6337722528696759],[None],2328.892606688183,2328.8990464653834,2329.4073445318063,2329.4241027012613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,162,0,162,0,,,,,2329.4241027012613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.408355147505,1,"('h',)",musical_stimuli/0502 E.wav,non boundary,2329.4241027012613,2329.4241027012613,2329.4241027012613,2329.4241027012613,2329.4241027012613,2329.4241027012613,2329.4241027012613,2329.4241027012613,2330.599749398709,1,['h'],[1.0622684760310221],[None],2330.601067606214,2330.6075608120227,2331.117342503334,2331.1326200664626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,163,0,163,0,,,,,2331.1326200664626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331.118313273968,2,"('j',)",musical_stimuli/0504 E.wav,non boundary,2331.1326200664626,2331.1326200664626,2331.1326200664626,2331.1326200664626,2331.1326200664626,2331.1326200664626,2331.1326200664626,2331.1326200664626,2334.0417636632337,1,['j'],[2.793908052088227],[None],2334.0431277529424,2334.0495974139412,2334.557362401727,2334.574673874202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,164,0,164,0,,,,,2334.574673874202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334.558380865681,1,"('h',)",musical_stimuli/0502 E.wav,non boundary,2334.574673874202,2334.574673874202,2334.574673874202,2334.574673874202,2334.574673874202,2334.574673874202,2334.574673874202,2334.574673874202,2335.7670129363687,1,['h'],[1.0799228575488087],[None],2335.768370988939,2335.7747893343258,2336.277389254872,2336.2915064814733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,165,0,165,0,,,,,2336.2915064814733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.278361836652,0,"('k', 'space')",musical_stimuli/0503 E.wav,boundary,2336.2915064814733,2336.2915064814733,2336.2915064814733,2336.2915064814733,2336.2915064814733,2336.2915064814733,2336.2915064814733,2336.2915064814733,2345.760384166788,0,"['j', 'j', 'j', 'k', 'l', 'j']","[2.5702734095830237, 3.2102448901714524, 5.891348550125258, 9.306529579524067, 9.307520876391209, 9.339527328877011]","[None, None, None, None, None, None]",2345.7617618400254,2345.767532099424,2346.2769497517584,2346.2925798833166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,166,0,166,0,,,,,2346.2925798833166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.2779443690524,2,"('j',)",musical_stimuli/0504 E.wav,non boundary,2346.2925798833166,2346.2925798833166,2346.2925798833166,2346.2925798833166,2346.2925798833166,2346.2925798833166,2346.2925798833166,2346.2925798833166,2347.776572732939,1,['j'],[1.3695439430593979],[None],2347.7779060332687,2347.78442036904,2348.296410744646,2348.3094627195096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,167,0,167,0,,,,,2348.3094627195096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348.2973791004188,0,"('k', 'space')",musical_stimuli/0503 E.wav,boundary,2348.3094627195096,2348.3094627195096,2348.3094627195096,2348.3094627195096,2348.3094627195096,2348.3094627195096,2348.3094627195096,2348.3094627195096,2351.435853976305,0,"['k', 'k']","[2.032769847661257, 2.960820530584897]","[None, None]",2351.4371730893763,2351.443132009117,2351.9471089992003,2351.959855495239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,168,0,168,0,,,,,2351.959855495239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.948090032951,1,"('h',)",musical_stimuli/0502 E.wav,non boundary,2351.959855495239,2351.959855495239,2351.959855495239,2351.959855495239,2351.959855495239,2351.959855495239,2351.959855495239,2351.959855495239,2353.102166364013,1,['h'],[1.0305056217766833],[None],2353.1034984569123,2353.109977777327,2353.616306833559,2353.6350319002086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,169,0,169,0,,,,,2353.6350319002086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.617273680051,0,"('k', 'space')",musical_stimuli/0503 E.wav,boundary,2353.6350319002086,2353.6350319002086,2353.6350319002086,2353.6350319002086,2353.6350319002086,2353.6350319002086,2353.6350319002086,2353.6350319002086,2355.1946090233396,0,"['k', 'h']","[1.114410268914071, 1.4984107253258117]","[None, None]",2355.1959525868006,2355.2018876598668,2355.7064535720565,2355.718615070131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,170,0,170,0,,,,,2355.718615070131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.7073875161877,2,"('j',)",musical_stimuli/0504 E.wav,non boundary,2355.718615070131,2355.718615070131,2355.718615070131,2355.718615070131,2355.718615070131,2355.718615070131,2355.718615070131,2355.718615070131,2357.3859054730274,1,['j'],[1.5509262166015105],[None],2357.3872393770725,2357.393770918665,2357.8965646311117,2357.9104944047867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,171,0,171,0,,,,,2357.9104944047867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.897540533304,0,"('k', 'space')",musical_stimuli/0503 E.wav,boundary,2357.9104944047867,2357.9104944047867,2357.9104944047867,2357.9104944047867,2357.9104944047867,2357.9104944047867,2357.9104944047867,2357.9104944047867,2360.4119119231036,0,"['k', 'k']","[1.8631436788855353, 2.3361613266170025]","[None, None]",2360.413252166123,2360.4191214344683,2360.9266624447046,2360.9441456735512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,172,0,172,0,,,,,2360.9441456735512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.92771592403,14,"('space',)",musical_stimuli/0101 C.wav,boundary,2360.9441456735512,2360.9441456735512,2360.9441456735512,2360.9441456735512,2360.9441456735512,2360.9441456735512,2360.9441456735512,2360.9441456735512,2363.328186276878,1,['space'],[2.26965931263112],[None],2363.329513540084,2363.3360761729055,2363.84608787889,2363.8611327106337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
,,,,0,0,0,0,173,0,173,0,,,,,2363.8611327106337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.8470800813375,0,"('k', 'space')",musical_stimuli/0503 E.wav,boundary,2363.8611327106337,2363.8611327106337,2363.8611327106337,2363.8611327106337,2363.8611327106337,2363.8611327106337,2363.8611327106337,2363.8611327106337,2366.6208370964887,0,"['k', 'k']","[1.9127797606342938, 2.593800410046242]","[None, None]",2366.622279970732,2366.628096716049,2367.1366818480456,2367.153158989051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240005,2010-09-20_02h29.21.924,eb_music,2023.2.3,119.98493320680275,2010-09-20 02h29.40.591867 -0400,
