volume_adjust_loop.thisRepN,volume_adjust_loop.thisTrialN,volume_adjust_loop.thisN,volume_adjust_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mem_test_trials.thisRepN,mem_test_trials.thisTrialN,mem_test_trials.thisN,mem_test_trials.thisIndex,thisRow.t,notes,path,resp order,files chosen,Instructions_0.started,welcome_text.started,instructions_0_keypress.started,Instructions_0.stopped,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_0_keypress.duration,Consent_Form.started,consent_text.started,agree_button.started,disagree_button.started,Consent_Form.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,demographics.started,age_slider.started,Gender.started,Handedness.started,age_text.started,handedness_text.started,gender_text.started,demographics.stopped,age_slider.response,age_slider.rt,Gender.text,Handedness.response,Handedness.rt,instructions_1.started,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions_1.stopped,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions1_key_resp.duration,instructions_2.started,instructions_text2.started,key_stim_association.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions_2.stopped,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions2_key_resp.duration,instructions_3.started,instructions_text3.started,examplestim_image_2.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions_3.stopped,instructions3_key_resp.keys,instructions3_key_resp.rt,instructions3_key_resp.duration,instructions_4.started,sound_2.started,instructions_text4.started,handplacement_image.started,sound_2.stopped,instructions4_key_resp.started,instr4_cnt_text.started,instructions_4.stopped,instructions4_key_resp.keys,instructions4_key_resp.rt,instructions4_key_resp.duration,instructions_5.started,instructions_text5.started,image.started,instructions5_key_resp.started,instr5_cnt_text.started,instructions_5.stopped,instructions5_key_resp.keys,instructions5_key_resp.rt,instructions5_key_resp.duration,volume_adjuster.started,volume_adjuster_key_resp.started,volume_adjustment_instructions.started,volume_adjuster_sound.started,volume_adjuster.stopped,volume_adjuster_key_resp.keys,volume_adjuster_key_resp.rt,volume_adjuster_key_resp.duration,begin_exp_timer.started,text_countdown_2.started,begin_exp_timer.stopped,stim_display.started,node idx,stim,selected music stim,node type,space.started,h.started,j.started,k.started,l.started,key_resp.started,text.started,accuracy_text.started,stim_display.stopped,accuracy,key_resp.keys,key_resp.rt,key_resp.duration,sound_display.started,sound_1.started,sound_display.stopped,sound_1.stopped,break_2.started,break_text.started,break_key_resp.started,break_2.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,memory_test_instructions.started,memory_text_instr.started,memory_test_instr_moveon.started,memory_test_cnt_text.started,memory_test_instructions.stopped,memory_test_instr_moveon.keys,memory_test_instr_moveon.rt,memory_test_instr_moveon.duration,mem_test_cntdn.started,text_countdown.started,mem_test_cntdn.stopped,memory_test.started,mem_space.started,mem_h.started,mem_j.started,mem_k.started,mem_l.started,mem_test_sound.started,mem_test_key_resp.started,mem_test_instr.started,mem_test_sound.stopped,mem test resp,mem test stim,memory_test.stopped,mem_test_key_resp.keys,mem_test_key_resp.rt,mem_test_key_resp.duration,text_countdown.stopped,demographics_2.started,music_ability_slider.started,music_theory.started,music_ability_text.started,music_theory_know.started,years_music.started,years_of_musical_experience_slider.started,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,0,0,0,0,98,0,98,0,,,,,727.1436156452983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.1314964235498,4,"('h', 'j')",musical_stimuli/0105 C.wav,boundary,727.1436156452983,727.1436156452983,727.1436156452983,727.1436156452983,727.1436156452983,727.1436156452983,727.1436156452983,727.1436156452983,728.0441432464868,1,"['h', 'j']","[0.7840689736185595, 0.7850644703430589]","[None, None]",728.0454550805443,728.0602446965961,728.5609074655949,728.5768972920923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,99,0,99,0,,,,,728.5768972920923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.5618966234906,3,"('l',)",musical_stimuli/0103 C.wav,non boundary,728.5768972920923,728.5768972920923,728.5768972920923,728.5768972920923,728.5768972920923,728.5768972920923,728.5768972920923,728.5768972920923,729.4272697279957,1,['l'],[0.7428452068998013],[None],729.428585787944,729.443476825126,729.9404171970382,729.9601019523834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,100,0,100,0,,,,,729.9601019523834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.9414371434978,13,"('j', 'space')",musical_stimuli/0903 G+.wav,non boundary,729.9601019523834,729.9601019523834,729.9601019523834,729.9601019523834,729.9601019523834,729.9601019523834,729.9601019523834,729.9601019523834,734.2603383904061,1,"['space', 'j']","[4.199675874959212, 4.231722840195289]","[None, None]",734.2616846352175,734.2764932677267,734.7703324470058,734.793128959689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,101,0,101,0,,,,,734.793128959689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.7713104365102,3,"('l',)",musical_stimuli/0103 C.wav,non boundary,734.793128959689,734.793128959689,734.793128959689,734.793128959689,734.793128959689,734.793128959689,734.793128959689,734.793128959689,735.460263592322,1,['l'],[0.5746883639512816],[None],735.4615974613407,735.4764368823992,735.9703400535946,735.9930336358957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,102,0,102,0,,,,,735.9930336358957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.9713222689752,9,"('k', 'l')",musical_stimuli/0504 E.wav,boundary,735.9930336358957,735.9930336358957,735.9930336358957,735.9930336358957,735.9930336358957,735.9930336358957,735.9930336358957,735.9930336358957,738.2100975001231,1,"['k', 'l']","[2.1108400175144197, 2.1118255532346666]","[None, None]",738.2114721186954,738.2262427182752,738.7200755587401,738.7428663363098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,103,0,103,0,,,,,738.7428663363098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.7210849405092,2,"('j',)",musical_stimuli/0102 C.wav,non boundary,738.7428663363098,738.7428663363098,738.7428663363098,738.7428663363098,738.7428663363098,738.7428663363098,738.7428663363098,738.7428663363098,739.7266241643665,1,['j'],[0.8800194028299302],[None],739.7279942552123,739.7428122450394,740.2398356253252,740.2597422394028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,104,0,104,0,,,,,740.2597422394028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.2408410830394,5,"('h',)",musical_stimuli/0501 E.wav,boundary,740.2597422394028,740.2597422394028,740.2597422394028,740.2597422394028,740.2597422394028,740.2597422394028,740.2597422394028,740.2597422394028,741.4933154115715,1,['h'],[1.1231678166659549],[None],741.4946676933614,741.5093797343027,742.0103642739268,742.0260118040896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,105,0,105,0,,,,,742.0260118040896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0113534318225,4,"('h', 'j')",musical_stimuli/0105 C.wav,boundary,742.0260118040896,742.0260118040896,742.0260118040896,742.0260118040896,742.0260118040896,742.0260118040896,742.0260118040896,742.0260118040896,743.3264474621974,1,"['j', 'h']","[1.2049307574343402, 1.2289385885960655]","[None, None]",743.32776986096,743.3425902655611,743.8403495527746,743.8592187131726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,106,0,106,0,,,,,743.8592187131726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.8413184868114,10,"('j', 'k')",musical_stimuli/0902 G+.wav,boundary,743.8592187131726,743.8592187131726,743.8592187131726,743.8592187131726,743.8592187131726,743.8592187131726,743.8592187131726,743.8592187131726,744.5930413632159,1,"['j', 'k']","[0.6277642163913697, 0.6437570613779826]","[None, None]",744.5943574231642,744.6091699797137,745.1103027269855,745.1258047661249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,107,0,107,0,,,,,745.1258047661249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.1112921867461,2,"('j',)",musical_stimuli/0102 C.wav,non boundary,745.1258047661249,745.1258047661249,745.1258047661249,745.1258047661249,745.1258047661249,745.1258047661249,745.1258047661249,745.1258047661249,745.9265726086305,1,['j'],[0.6971963395480998],[None],745.9279351532605,745.9427332210646,746.4401822078944,746.4593529150588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,108,0,108,0,,,,,746.4593529150588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.4411743842793,3,"('l',)",musical_stimuli/0103 C.wav,non boundary,746.4593529150588,746.4593529150588,746.4593529150588,746.4593529150588,746.4593529150588,746.4593529150588,746.4593529150588,746.4593529150588,747.0597889655619,1,['l'],[0.5156739419326186],[None],747.0611542268307,747.0760202105769,747.569624853495,747.5926332639065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,109,0,109,0,,,,,747.5926332639065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.5706200483692,11,"('h', 'l')",musical_stimuli/0904 G+.wav,non boundary,747.5926332639065,747.5926332639065,747.5926332639065,747.5926332639065,747.5926332639065,747.5926332639065,747.5926332639065,747.5926332639065,749.0264857064176,1,"['l', 'h']","[1.3024266515421914, 1.3184201002150076]","[None, None]",749.0278488547483,749.0425521420868,749.5401230757561,749.5588757225923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,110,0,110,0,,,,,749.5588757225923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.5411128373526,8,"('l', 'space')",musical_stimuli/0503 E.wav,non boundary,749.5588757225923,749.5588757225923,749.5588757225923,749.5588757225923,749.5588757225923,749.5588757225923,749.5588757225923,749.5588757225923,750.6593022648594,1,"['l', 'space']","[0.9922117021196755, 1.016207459339057]","[None, None]",750.6606228525343,750.6754562366289,751.1696570305503,751.1920976637193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,111,0,111,0,,,,,751.1920976637193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.1706410570332,14,"('h', 'space')",musical_stimuli/0905 G+.wav,boundary,751.1920976637193,751.1920976637193,751.1920976637193,751.1920976637193,751.1920976637193,751.1920976637193,751.1920976637193,751.1920976637193,752.3425583299831,1,"['h', 'space']","[1.0470089972077403, 1.0479960421653232]","[None, None]",752.3438861620234,752.3586769854621,752.8594517402962,752.8752984905441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,112,0,112,0,,,,,752.8752984905441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.8604209761834,4,"('h', 'j')",musical_stimuli/0105 C.wav,boundary,752.8752984905441,752.8752984905441,752.8752984905441,752.8752984905441,752.8752984905441,752.8752984905441,752.8752984905441,752.8752984905441,753.7925436752266,1,"['j', 'h']","[0.8038424724509241, 0.8668917048635194]","[None, None]",753.7938835812238,753.8085630225135,754.3091877585975,754.3255539903039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,113,0,113,0,,,,,754.3255539903039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.3101560889336,10,"('j', 'k')",musical_stimuli/0902 G+.wav,boundary,754.3255539903039,754.3255539903039,754.3255539903039,754.3255539903039,754.3255539903039,754.3255539903039,754.3255539903039,754.3255539903039,755.2094461108209,1,"['j', 'k']","[0.75263838324463, 0.7536049025075044]","[None, None]",755.2107902426796,755.2254648544069,755.7191739369446,755.7417775683571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,114,0,114,0,,,,,755.7417775683571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.7201286841009,1,"('space',)",musical_stimuli/0104 C.wav,non boundary,755.7417775683571,755.7417775683571,755.7417775683571,755.7417775683571,755.7417775683571,755.7417775683571,755.7417775683571,755.7417775683571,756.4588370557758,1,['space'],[0.6004007342125988],[None],756.4601567379141,756.4750891283504,756.9695902616368,756.9917154630093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,115,0,115,0,,,,,756.9917154630093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.9705495365342,14,"('h', 'space')",musical_stimuli/0905 G+.wav,boundary,756.9917154630093,756.9917154630093,756.9917154630093,756.9917154630093,756.9917154630093,756.9917154630093,756.9917154630093,756.9917154630093,757.8592190150084,1,"['h', 'space']","[0.7345030168362428, 0.7354837229650002]","[None, None]",757.8605347731063,757.8753252947092,758.3697416085342,758.3919268777827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,116,0,116,0,,,,,758.3919268777827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.3707473681134,3,"('l',)",musical_stimuli/0103 C.wav,non boundary,758.3919268777827,758.3919268777827,758.3919268777827,758.3919268777827,758.3919268777827,758.3919268777827,758.3919268777827,758.3919268777827,759.125803558738,1,['l'],[0.6303163464035606],[None],759.1271419554832,759.1418865960761,759.6390310176648,759.6582131950709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,117,0,117,0,,,,,759.6582131950709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.6399942165881,1,"('space',)",musical_stimuli/0104 C.wav,non boundary,759.6582131950709,759.6582131950709,759.6582131950709,759.6582131950709,759.6582131950709,759.6582131950709,759.6582131950709,759.6582131950709,760.3087772444851,1,['space'],[0.5640240525099216],[None],760.3101322428993,760.3248545466952,760.8194257088762,760.8414679018751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,118,0,118,0,,,,,760.8414679018751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.8204046039173,1,"('space',)",musical_stimuli/0104 C.wav,non boundary,760.8414679018751,760.8414679018751,760.8414679018751,760.8414679018751,760.8414679018751,760.8414679018751,760.8414679018751,760.8414679018751,761.4756777935108,1,['space'],[0.5327911729837069],[None],761.4770204161323,761.4917563031224,761.9890169364226,762.008398635764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,119,0,119,0,,,,,762.008398635764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.9900169608736,1,"('space',)",musical_stimuli/0104 C.wav,non boundary,762.008398635764,762.008398635764,762.008398635764,762.008398635764,762.008398635764,762.008398635764,762.008398635764,762.008398635764,762.442162334788,1,['space'],[0.3258899478096282],[None],762.4435294071445,762.4583401525917,762.9590460859472,762.9749870129599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,120,0,120,0,,,,,762.9749870129599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.9600714656845,5,"('h',)",musical_stimuli/0501 E.wav,boundary,762.9749870129599,762.9749870129599,762.9749870129599,762.9749870129599,762.9749870129599,762.9749870129599,762.9749870129599,762.9749870129599,763.7421470310655,1,['h'],[0.6553112225228688],[None],763.7434971999028,763.7582801752753,764.2591617845173,764.2749056043976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,121,0,121,0,,,,,764.2749056043976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.2601228705025,13,"('j', 'space')",musical_stimuli/0903 G+.wav,non boundary,764.2749056043976,764.2749056043976,764.2749056043976,764.2749056043976,764.2749056043976,764.2749056043976,764.2749056043976,764.2749056043976,765.6583520454296,1,"['j', 'space']","[1.259439485234907, 1.260441924474435]","[None, None]",765.6596744442068,765.6744966598956,766.1688821851712,766.1911338611098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,122,0,122,0,,,,,766.1911338611098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.1698589672742,6,"('h', 'k')",musical_stimuli/0505 E.wav,non boundary,766.1911338611098,766.1911338611098,766.1911338611098,766.1911338611098,766.1911338611098,766.1911338611098,766.1911338611098,766.1911338611098,769.2754060693987,0,"['k', 'h']","[2.519268958887551, 3.0463479487370932]","[None, None]",769.2767142812809,769.2909436662915,769.7890923382074,769.8075724157534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,123,0,123,0,,,,,769.8075724157534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.7900555371307,5,"('h',)",musical_stimuli/0501 E.wav,boundary,769.8075724157534,769.8075724157534,769.8075724157534,769.8075724157534,769.8075724157534,769.8075724157534,769.8075724157534,769.8075724157534,771.2585288079863,0,"['j', 'h']","[0.9419107439753134, 1.3898788349470124]","[None, None]",771.2598385291058,771.274142772588,771.7688983642583,771.7907579388411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,124,0,124,0,,,,,771.7907579388411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.7698688075325,5,"('h',)",musical_stimuli/0501 E.wav,boundary,771.7907579388411,771.7907579388411,771.7907579388411,771.7907579388411,771.7907579388411,771.7907579388411,771.7907579388411,771.7907579388411,772.9078887832729,1,['h'],[1.0067146223591408],[None],772.9092253689305,772.924037623615,773.4183271610382,773.4409748623584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,125,0,125,0,,,,,773.4409748623584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.4193129985943,9,"('k', 'l')",musical_stimuli/0504 E.wav,boundary,773.4409748623584,773.4409748623584,773.4409748623584,773.4409748623584,773.4409748623584,773.4409748623584,773.4409748623584,773.4409748623584,774.4410593799694,1,"['k', 'l']","[0.8845247951976489, 0.8855169715970987]","[None, None]",774.4423938526743,774.4572743251513,774.9584043557988,774.9739066967886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,126,0,126,0,,,,,774.9739066967886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.9593612158933,6,"('h', 'k')",musical_stimuli/0505 E.wav,non boundary,774.9739066967886,774.9739066967886,774.9739066967886,774.9739066967886,774.9739066967886,774.9739066967886,774.9739066967886,774.9739066967886,775.9410565123981,1,"['k', 'h']","[0.8556179610750405, 0.9036118903022725]","[None, None]",775.9423979276326,775.9571932787978,776.4586740575323,776.4741305175266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,127,0,127,0,,,,,776.4741305175266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.4596354453533,5,"('h',)",musical_stimuli/0501 E.wav,boundary,776.4741305175266,776.4741305175266,776.4741305175266,776.4741305175266,776.4741305175266,776.4741305175266,776.4741305175266,776.4741305175266,777.274253913245,1,['h'],[0.69141986266186],[None],777.2755787267961,777.2904027535872,777.7884575505741,777.8070586694084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
,,,,0,0,0,0,128,0,128,0,,,,,777.8070586694084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.7894234661362,8,"('l', 'space')",musical_stimuli/0503 E.wav,non boundary,777.8070586694084,777.8070586694084,777.8070586694084,777.8070586694084,777.8070586694084,777.8070586694084,777.8070586694084,777.8070586694084,778.8908723696513,1,"['l', 'space']","[0.9665029540337855, 0.9674921119294595]","[None, None]",778.8921929573262,778.9069877048053,779.4084044916235,779.4238989845471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240003,2024-03-14_12h29.04.605,eb_music,2023.2.3,60.00208282680888,2024-03-14 12h29.47.219103 -0400,
